343,TCP,192.168.137.84,204.79.197.239,56371,443,LAPTOP-54PG1OGH.mshome.net,dual-a-0036.a-msedge.net,https,37,"10,721 Bytes","12,859 Bytes",0.1 KB/Sec,11/7/2022 4:52:06 PM:494,11/7/2022 4:54:13 PM:039,00:02:06.544,,,,
344,UDP,192.168.137.84,192.168.137.1,52266,53,LAPTOP-54PG1OGH.mshome.net,DESKTOP-BROM922.mshome.net,domain,2,66 Bytes,183 Bytes,2.1 KB/Sec,11/7/2022 4:52:15 PM:556,11/7/2022 4:52:15 PM:581,00:00:00.025,,,,
345,UDP,192.168.137.84,192.168.137.1,59936,53,LAPTOP-54PG1OGH.mshome.net,DESKTOP-BROM922.mshome.net,domain,2,97 Bytes,214 Bytes,5.9 KB/Sec,11/7/2022 4:52:40 PM:578,11/7/2022 4:52:40 PM:605,00:00:00.026,,,,
346,UDP,192.168.137.84,172.217.160.174,50836,443,LAPTOP-54PG1OGH.mshome.net,youtube-ui.l.google.com,https,40,"23,404 Bytes","25,802 Bytes",1.7 KB/Sec,11/7/2022 4:52:40 PM:613,11/7/2022 4:52:53 PM:782,00:00:13.168,,,,
347,UDP,192.168.137.84,142.250.199.138,51705,443,LAPTOP-54PG1OGH.mshome.net,signaler-pa.clients6.google.com,https,266,"12,949 Bytes","21,675 Bytes",0.1 KB/Sec,11/7/2022 4:52:40 PM:959,11/7/2022 4:54:20 PM:409,00:01:39.449,,,,
348,UDP,192.168.137.84,142.250.199.138,65455,443,LAPTOP-54PG1OGH.mshome.net,signaler-pa.clients6.google.com,https,29,"6,518 Bytes","8,608 Bytes",0.8 KB/Sec,11/7/2022 4:52:49 PM:623,11/7/2022 4:52:57 PM:178,00:00:07.554,,,,
349,TCP,192.168.137.84,67.26.59.254,56370,80,LAPTOP-54PG1OGH.mshome.net,dl.delivery.mp.microsoft.com.c.footprint.net,http,15,11 Bytes,664 Bytes,0.0 KB/Sec,11/7/2022 4:52:50 PM:572,11/7/2022 5:01:20 PM:720,00:08:30.147,,,,
350,UDP,192.168.137.84,192.168.137.1,52070,53,LAPTOP-54PG1OGH.mshome.net,DESKTOP-BROM922.mshome.net,domain,2,397 Bytes,514 Bytes,25.8 KB/Sec,11/7/2022 4:52:51 PM:813,11/7/2022 4:52:51 PM:838,00:00:00.025,,,,
351,TCP,192.168.137.84,142.251.42.78,56372,443,LAPTOP-54PG1OGH.mshome.net,youtube-ui.l.google.com,https,17,"4,850 Bytes","6,171 Bytes",15.9 KB/Sec,11/7/2022 4:52:51 PM:880,11/7/2022 4:52:52 PM:180,00:00:00.300,,,,
352,UDP,192.168.137.84,239.255.255.250,49599,1900,LAPTOP-54PG1OGH.mshome.net,,ssdp,8,"1,400 Bytes","1,827 Bytes",0.5 KB/Sec,11/7/2022 4:53:01 PM:832,11/7/2022 4:53:04 PM:863,00:00:03.031,,,,
353,UDP,192.168.137.84,239.255.255.250,49601,1900,LAPTOP-54PG1OGH.mshome.net,,ssdp,8,"1,400 Bytes","1,827 Bytes",0.5 KB/Sec,11/7/2022 4:53:02 PM:554,11/7/2022 4:53:05 PM:574,00:00:03.020,,,,
354,UDP,192.168.137.84,192.168.137.1,52188,53,LAPTOP-54PG1OGH.mshome.net,DESKTOP-BROM922.mshome.net,domain,2,97 Bytes,214 Bytes,6.3 KB/Sec,11/7/2022 4:53:09 PM:563,11/7/2022 4:53:09 PM:588,00:00:00.024,,,,
355,UDP,192.168.137.84,142.251.42.35,65426,443,LAPTOP-54PG1OGH.mshome.net,ssl.gstatic.com,https,53,"12,198 Bytes","14,960 Bytes",2.9 KB/Sec,11/7/2022 4:53:09 PM:592,11/7/2022 4:53:13 PM:663,00:00:04.071,,,,
356,UDP,192.168.137.84,192.168.137.1,53912,53,LAPTOP-54PG1OGH.mshome.net,DESKTOP-BROM922.mshome.net,domain,2,145 Bytes,278 Bytes,8.9 KB/Sec,11/7/2022 4:53:51 PM:459,11/7/2022 4:53:51 PM:479,00:00:00.020,,,,
357,UDP,192.168.137.84,142.250.182.234,64866,443,LAPTOP-54PG1OGH.mshome.net,signaler-pa.clients6.google.com,https,29,"6,522 Bytes","8,612 Bytes",0.9 KB/Sec,11/7/2022 4:53:51 PM:508,11/7/2022 4:53:58 PM:820,00:00:07.312,,,,
358,UDP,192.168.137.84,192.168.137.1,58747,53,LAPTOP-54PG1OGH.mshome.net,DESKTOP-BROM922.mshome.net,domain,2,397 Bytes,514 Bytes,,11/7/2022 4:53:52 PM:164,11/7/2022 4:53:52 PM:165,00:00:00.001,,,,
359,TCP,192.168.137.84,142.251.42.78,56373,443,LAPTOP-54PG1OGH.mshome.net,youtube-ui.l.google.com,https,15,"3,363 Bytes","4,604 Bytes",10.5 KB/Sec,11/7/2022 4:53:52 PM:214,11/7/2022 4:53:52 PM:516,00:00:00.301,,,,
360,UDP,192.168.137.84,142.250.199.138,50429,443,LAPTOP-54PG1OGH.mshome.net,signaler-pa.clients6.google.com,https,474,"22,433 Bytes","36,983 Bytes",0.1 KB/Sec,11/7/2022 4:54:20 PM:079,11/7/2022 4:57:25 PM:064,00:03:04.985,,,,
361,UDP,192.168.137.84,192.168.137.1,63932,53,LAPTOP-54PG1OGH.mshome.net,DESKTOP-BROM922.mshome.net,domain,4,508 Bytes,694 Bytes,10.6 KB/Sec,11/7/2022 4:54:23 PM:562,11/7/2022 4:54:23 PM:622,00:00:00.060,,,,
362,TCP,192.168.137.84,13.227.138.57,56374,443,LAPTOP-54PG1OGH.mshome.net,d20wxjqjgi3st.cloudfront.net,https,34,"3,057 Bytes","5,022 Bytes",0.0 KB/Sec,11/7/2022 4:54:23 PM:648,11/7/2022 4:58:24 PM:771,00:04:01.123,,,,
363,UDP,192.168.137.84,192.168.137.1,55975,53,LAPTOP-54PG1OGH.mshome.net,DESKTOP-BROM922.mshome.net,domain,2,182 Bytes,304 Bytes,5.7 KB/Sec,11/7/2022 4:54:24 PM:722,11/7/2022 4:54:24 PM:749,00:00:00.027,,,,
364,UDP,192.168.137.84,172.217.160.195,50808,443,LAPTOP-54PG1OGH.mshome.net,beacons-handoff.gcp.gvt2.com,https,26,"7,188 Bytes","9,194 Bytes",28.1 KB/Sec,11/7/2022 4:54:24 PM:761,11/7/2022 4:54:25 PM:008,00:00:00.247,,,,
365,UDP,192.168.137.84,192.168.137.1,59072,53,LAPTOP-54PG1OGH.mshome.net,DESKTOP-BROM922.mshome.net,domain,2,106 Bytes,226 Bytes,6.9 KB/Sec,11/7/2022 4:54:24 PM:989,11/7/2022 4:54:25 PM:007,00:00:00.018,,,,
366,UDP,192.168.137.84,192.168.137.1,64488,53,LAPTOP-54PG1OGH.mshome.net,DESKTOP-BROM922.mshome.net,domain,2,103 Bytes,222 Bytes,6.7 KB/Sec,11/7/2022 4:54:24 PM:990,11/7/2022 4:54:25 PM:013,00:00:00.023,,,,
367,UDP,192.168.137.84,173.194.209.94,56297,443,LAPTOP-54PG1OGH.mshome.net,beacons2.gvt2.com,https,28,"10,016 Bytes","12,078 Bytes",0.8 KB/Sec,11/7/2022 4:54:25 PM:101,11/7/2022 4:54:37 PM:313,00:00:12.211,,,,
368,TCP,192.168.137.84,35.206.197.180,56375,443,LAPTOP-54PG1OGH.mshome.net,e2c31.gcp.gvt2.com,https,29,"6,424 Bytes","8,141 Bytes",1.1 KB/Sec,11/7/2022 4:54:25 PM:301,11/7/2022 4:54:31 PM:252,00:00:05.951,,,,
369,TCP,192.168.137.84,35.206.197.180,56376,443,LAPTOP-54PG1OGH.mshome.net,e2c31.gcp.gvt2.com,https,79,"5,590 Bytes","9,439 Bytes",0.0 KB/Sec,11/7/2022 4:54:25 PM:539,11/7/2022 5:03:15 PM:691,00:08:50.151,,,,
370,UDP,192.168.137.84,192.168.137.1,49261,53,LAPTOP-54PG1OGH.mshome.net,DESKTOP-BROM922.mshome.net,domain,2,100 Bytes,218 Bytes,1.6 KB/Sec,11/7/2022 4:54:25 PM:980,11/7/2022 4:54:26 PM:037,00:00:00.057,,,,
371,UDP,192.168.137.84,172.217.167.163,49360,443,LAPTOP-54PG1OGH.mshome.net,beacons.gvt2.com,https,17,"6,600 Bytes","8,354 Bytes",25.8 KB/Sec,11/7/2022 4:54:26 PM:039,11/7/2022 4:54:26 PM:288,00:00:00.249,,,,
372,UDP,192.168.137.84,192.168.137.1,60991,53,LAPTOP-54PG1OGH.mshome.net,DESKTOP-BROM922.mshome.net,domain,2,109 Bytes,230 Bytes,,11/7/2022 4:54:26 PM:268,11/7/2022 4:54:26 PM:270,00:00:00.002,,,,
373,TCP,192.168.137.84,34.129.139.95,56377,443,LAPTOP-54PG1OGH.mshome.net,e2cs11.gcp.gvt2.com,https,36,"6,402 Bytes","8,399 Bytes",0.9 KB/Sec,11/7/2022 4:54:26 PM:462,11/7/2022 4:54:33 PM:338,00:00:06.876,,,,
374,UDP,192.168.137.84,192.168.137.1,57737,53,LAPTOP-54PG1OGH.mshome.net,DESKTOP-BROM922.mshome.net,domain,2,135 Bytes,254 Bytes,4.3 KB/Sec,11/7/2022 4:54:30 PM:447,11/7/2022 4:54:30 PM:477,00:00:00.029,,,,
375,UDP,192.168.137.84,192.168.137.1,54754,53,LAPTOP-54PG1OGH.mshome.net,DESKTOP-BROM922.mshome.net,domain,2,97 Bytes,214 Bytes,,11/7/2022 4:54:47 PM:609,11/7/2022 4:54:47 PM:613,00:00:00.003,,,,
376,UDP,192.168.137.84,172.217.160.174,49605,443,LAPTOP-54PG1OGH.mshome.net,youtube-ui.l.google.com,https,18,"9,398 Bytes","11,180 Bytes",32.7 KB/Sec,11/7/2022 4:54:47 PM:631,11/7/2022 4:54:47 PM:912,00:00:00.280,,,,
377,UDP,192.168.137.84,192.168.137.1,52963,53,LAPTOP-54PG1OGH.mshome.net,DESKTOP-BROM922.mshome.net,domain,2,397 Bytes,514 Bytes,,11/7/2022 4:54:52 PM:513,11/7/2022 4:54:52 PM:520,00:00:00.007,,,,
378,UDP,192.168.137.84,192.168.137.1,53335,53,LAPTOP-54PG1OGH.mshome.net,DESKTOP-BROM922.mshome.net,domain,2,145 Bytes,278 Bytes,8.9 KB/Sec,11/7/2022 4:54:52 PM:532,11/7/2022 4:54:52 PM:558,00:00:00.025,,,,
379,TCP,192.168.137.84,142.251.42.78,56378,443,LAPTOP-54PG1OGH.mshome.net,youtube-ui.l.google.com,https,15,"3,683 Bytes","4,924 Bytes",12.8 KB/Sec,11/7/2022 4:54:52 PM:548,11/7/2022 4:54:52 PM:833,00:00:00.284,,,,
380,UDP,192.168.137.84,142.250.183.10,57987,443,LAPTOP-54PG1OGH.mshome.net,signaler-pa.clients6.google.com,https,30,"6,541 Bytes","8,659 Bytes",0.9 KB/Sec,11/7/2022 4:54:52 PM:561,11/7/2022 4:54:59 PM:338,00:00:06.777,,,,
381,UDP,192.168.137.84,239.255.255.250,53633,1900,LAPTOP-54PG1OGH.mshome.net,,ssdp,8,"1,400 Bytes","1,827 Bytes",0.4 KB/Sec,11/7/2022 4:55:01 PM:829,11/7/2022 4:55:04 PM:875,00:00:03.045,,,,
382,UDP,192.168.137.84,239.255.255.250,53635,1900,LAPTOP-54PG1OGH.mshome.net,,ssdp,8,"1,400 Bytes","1,827 Bytes",0.5 KB/Sec,11/7/2022 4:55:02 PM:563,11/7/2022 4:55:05 PM:593,00:00:03.030,,,,
383,UDP,192.168.137.84,192.168.137.1,58499,53,LAPTOP-54PG1OGH.mshome.net,DESKTOP-BROM922.mshome.net,domain,2,97 Bytes,214 Bytes,5.9 KB/Sec,11/7/2022 4:55:10 PM:558,11/7/2022 4:55:10 PM:564,00:00:00.005,,,,
384,UDP,192.168.137.84,142.251.42.35,61076,443,LAPTOP-54PG1OGH.mshome.net,ssl.gstatic.com,https,53,"10,434 Bytes","13,196 Bytes",2.5 KB/Sec,11/7/2022 4:55:10 PM:576,11/7/2022 4:55:14 PM:672,00:00:04.096,,,,
385,UDP,192.168.137.84,192.168.137.1,54904,53,LAPTOP-54PG1OGH.mshome.net,DESKTOP-BROM922.mshome.net,domain,2,182 Bytes,304 Bytes,11.8 KB/Sec,11/7/2022 4:55:24 PM:992,11/7/2022 4:55:24 PM:998,00:00:00.005,,,,
386,UDP,192.168.137.84,172.217.160.195,49766,443,LAPTOP-54PG1OGH.mshome.net,beacons-handoff.gcp.gvt2.com,https,49,"11,119 Bytes","13,769 Bytes",0.4 KB/Sec,11/7/2022 4:55:25 PM:008,11/7/2022 4:55:54 PM:126,00:00:29.117,,,,
387,UDP,192.168.137.84,192.168.137.1,64570,53,LAPTOP-54PG1OGH.mshome.net,DESKTOP-BROM922.mshome.net,domain,2,385 Bytes,518 Bytes,11.7 KB/Sec,11/7/2022 4:55:37 PM:836,11/7/2022 4:55:37 PM:860,00:00:00.024,,,,
388,UDP,192.168.137.84,142.250.192.74,53373,443,LAPTOP-54PG1OGH.mshome.net,content-autofill.googleapis.com,https,19,"6,469 Bytes","8,279 Bytes",27.0 KB/Sec,11/7/2022 4:55:37 PM:868,11/7/2022 4:55:38 PM:095,00:00:00.227,,,,
389,UDP,192.168.137.84,192.168.137.1,61969,53,LAPTOP-54PG1OGH.mshome.net,DESKTOP-BROM922.mshome.net,domain,2,94 Bytes,210 Bytes,1.5 KB/Sec,11/7/2022 4:55:40 PM:108,11/7/2022 4:55:40 PM:182,00:00:00.074,,,,
390,UDP,192.168.137.84,192.168.137.1,50881,53,LAPTOP-54PG1OGH.mshome.net,DESKTOP-BROM922.mshome.net,domain,2,97 Bytes,214 Bytes,1.5 KB/Sec,11/7/2022 4:55:40 PM:110,11/7/2022 4:55:40 PM:182,00:00:00.071,,,,
391,UDP,192.168.137.84,192.168.137.1,63036,53,LAPTOP-54PG1OGH.mshome.net,DESKTOP-BROM922.mshome.net,domain,2,103 Bytes,222 Bytes,1.6 KB/Sec,11/7/2022 4:55:40 PM:111,11/7/2022 4:55:40 PM:184,00:00:00.072,,,,
392,UDP,192.168.137.84,192.168.137.1,52594,53,LAPTOP-54PG1OGH.mshome.net,DESKTOP-BROM922.mshome.net,domain,2,94 Bytes,210 Bytes,5.7 KB/Sec,11/7/2022 4:55:40 PM:184,11/7/2022 4:55:40 PM:185,00:00:00.001,,,,
393,UDP,192.168.137.84,192.168.137.1,55958,53,LAPTOP-54PG1OGH.mshome.net,DESKTOP-BROM922.mshome.net,domain,2,97 Bytes,214 Bytes,,11/7/2022 4:55:40 PM:185,11/7/2022 4:55:40 PM:186,00:00:00.001,,,,
394,UDP,192.168.137.84,142.250.183.195,62966,443,LAPTOP-54PG1OGH.mshome.net,ssl.gstatic.com,https,14,"7,590 Bytes","9,260 Bytes",95.0 KB/Sec,11/7/2022 4:55:40 PM:187,11/7/2022 4:55:40 PM:270,00:00:00.082,,,,
395,UDP,192.168.137.84,142.250.192.68,52754,443,LAPTOP-54PG1OGH.mshome.net,www.google.com,https,"1,133","718,386 Bytes","751,388 Bytes",17.0 KB/Sec,11/7/2022 4:55:40 PM:188,11/7/2022 4:56:21 PM:489,00:00:41.301,,,,
396,UDP,192.168.137.84,192.168.137.1,63545,53,LAPTOP-54PG1OGH.mshome.net,DESKTOP-BROM922.mshome.net,domain,2,240 Bytes,360 Bytes,7.3 KB/Sec,11/7/2022 4:55:40 PM:293,11/7/2022 4:55:40 PM:318,00:00:00.024,,,,
397,UDP,192.168.137.84,142.251.10.100,51634,443,LAPTOP-54PG1OGH.mshome.net,history.l.google.com,https,18,"4,957 Bytes","6,739 Bytes",10.0 KB/Sec,11/7/2022 4:55:40 PM:342,11/7/2022 4:55:40 PM:832,00:00:00.489,,,,
398,UDP,192.168.137.84,192.168.137.1,51355,53,LAPTOP-54PG1OGH.mshome.net,DESKTOP-BROM922.mshome.net,domain,2,97 Bytes,214 Bytes,5.9 KB/Sec,11/7/2022 4:55:40 PM:635,11/7/2022 4:55:40 PM:640,00:00:00.004,,,,
399,UDP,192.168.137.84,172.217.160.174,58068,443,LAPTOP-54PG1OGH.mshome.net,youtube-ui.l.google.com,https,37,"12,993 Bytes","15,307 Bytes",2.0 KB/Sec,11/7/2022 4:55:40 PM:652,11/7/2022 4:55:47 PM:091,00:00:06.439,,,,
400,UDP,192.168.137.84,192.168.137.1,65440,53,LAPTOP-54PG1OGH.mshome.net,DESKTOP-BROM922.mshome.net,domain,2,133 Bytes,262 Bytes,4.2 KB/Sec,11/7/2022 4:55:40 PM:685,11/7/2022 4:55:40 PM:709,00:00:00.024,,,,
401,UDP,192.168.137.84,172.217.174.234,63713,443,LAPTOP-54PG1OGH.mshome.net,signaler-pa.clients6.google.com,https,19,"6,365 Bytes","8,175 Bytes",18.1 KB/Sec,11/7/2022 4:55:40 PM:716,11/7/2022 4:55:41 PM:045,00:00:00.329,,,,
402,UDP,192.168.137.84,192.168.137.1,65318,53,LAPTOP-54PG1OGH.mshome.net,DESKTOP-BROM922.mshome.net,domain,2,112 Bytes,234 Bytes,6.8 KB/Sec,11/7/2022 4:55:41 PM:299,11/7/2022 4:55:41 PM:325,00:00:00.025,,,,
403,UDP,192.168.137.84,142.251.42.34,50556,443,LAPTOP-54PG1OGH.mshome.net,adservice.google.com,https,24,"10,916 Bytes","12,866 Bytes",34.1 KB/Sec,11/7/2022 4:55:41 PM:332,11/7/2022 4:55:41 PM:638,00:00:00.305,,,,
404,UDP,192.168.137.84,192.168.137.1,53502,53,LAPTOP-54PG1OGH.mshome.net,DESKTOP-BROM922.mshome.net,domain,2,142 Bytes,258 Bytes,4.3 KB/Sec,11/7/2022 4:55:44 PM:658,11/7/2022 4:55:44 PM:685,00:00:00.027,,,,
405,UDP,192.168.137.84,142.251.42.14,61327,443,LAPTOP-54PG1OGH.mshome.net,youtube-ui.l.google.com,https,40,"25,853 Bytes","28,251 Bytes",70.3 KB/Sec,11/7/2022 4:55:44 PM:721,11/7/2022 4:55:45 PM:090,00:00:00.369,,,,
406,UDP,192.168.137.84,192.168.137.1,63952,53,LAPTOP-54PG1OGH.mshome.net,DESKTOP-BROM922.mshome.net,domain,2,97 Bytes,214 Bytes,,11/7/2022 4:55:45 PM:078,11/7/2022 4:55:45 PM:080,00:00:00.001,,,,
407,UDP,192.168.137.84,192.168.137.1,52441,53,LAPTOP-54PG1OGH.mshome.net,DESKTOP-BROM922.mshome.net,domain,2,97 Bytes,214 Bytes,,11/7/2022 4:55:45 PM:083,11/7/2022 4:55:45 PM:086,00:00:00.003,,,,
408,UDP,192.168.137.84,142.251.42.35,63714,443,LAPTOP-54PG1OGH.mshome.net,ssl.gstatic.com,https,11,"4,968 Bytes","6,554 Bytes",25.9 KB/Sec,11/7/2022 4:55:45 PM:097,11/7/2022 4:55:45 PM:288,00:00:00.190,,,,
409,UDP,192.168.137.84,192.168.137.1,60448,53,LAPTOP-54PG1OGH.mshome.net,DESKTOP-BROM922.mshome.net,domain,2,211 Bytes,344 Bytes,4.4 KB/Sec,11/7/2022 4:55:45 PM:563,11/7/2022 4:55:45 PM:610,00:00:00.047,,,,
410,TCP,192.168.137.84,35.197.154.200,56379,443,LAPTOP-54PG1OGH.mshome.net,rest.gti.mcafee.akadns.net,https,111,"61,895 Bytes","66,936 Bytes",0.4 KB/Sec,11/7/2022 4:55:45 PM:675,11/7/2022 4:58:14 PM:628,00:02:28.953,,,,
411,UDP,192.168.137.84,192.168.137.1,60846,53,LAPTOP-54PG1OGH.mshome.net,DESKTOP-BROM922.mshome.net,domain,2,148 Bytes,266 Bytes,,11/7/2022 4:55:47 PM:441,11/7/2022 4:55:47 PM:442,00:00:00.001,,,,
412,UDP,192.168.137.84,192.168.137.1,64656,53,LAPTOP-54PG1OGH.mshome.net,DESKTOP-BROM922.mshome.net,domain,2,160 Bytes,278 Bytes,,11/7/2022 4:55:47 PM:442,11/7/2022 4:55:47 PM:444,00:00:00.001,,,,
413,UDP,192.168.137.84,192.168.137.1,53136,53,LAPTOP-54PG1OGH.mshome.net,DESKTOP-BROM922.mshome.net,domain,2,148 Bytes,266 Bytes,,11/7/2022 4:55:47 PM:442,11/7/2022 4:55:47 PM:444,00:00:00.001,,,,
414,TCP,192.168.137.84,185.199.109.153,56380,80,LAPTOP-54PG1OGH.mshome.net,scikit-learn.org,http,20,"1,308 Bytes","2,805 Bytes",0.0 KB/Sec,11/7/2022 4:55:47 PM:470,11/7/2022 5:00:47 PM:628,00:05:00.158,,,,
415,TCP,192.168.137.84,185.199.109.153,56382,443,LAPTOP-54PG1OGH.mshome.net,scikit-learn.org,https,"1,190","1,300,066 Bytes","1,348,743 Bytes",2.1 KB/Sec,11/7/2022 4:55:47 PM:470,11/7/2022 5:05:57 PM:907,00:10:10.437,,,,
416,TCP,192.168.137.84,35.197.154.200,56383,443,LAPTOP-54PG1OGH.mshome.net,rest.gti.mcafee.akadns.net,https,14,"5,472 Bytes","6,609 Bytes",0.2 KB/Sec,11/7/2022 4:55:47 PM:664,11/7/2022 4:56:12 PM:250,00:00:24.586,,,,
417,UDP,192.168.137.84,192.168.137.1,52887,53,LAPTOP-54PG1OGH.mshome.net,DESKTOP-BROM922.mshome.net,domain,4,521 Bytes,703 Bytes,0.0 KB/Sec,11/7/2022 4:55:47 PM:739,11/7/2022 5:28:11 PM:359,00:32:23.619,,,,
418,UDP,192.168.137.84,142.250.183.46,52031,443,LAPTOP-54PG1OGH.mshome.net,youtube-ui.l.google.com,https,72,"33,803 Bytes","37,097 Bytes",1.1 KB/Sec,11/7/2022 4:55:47 PM:767,11/7/2022 4:56:17 PM:364,00:00:29.596,,,,
419,TCP,192.168.137.84,142.251.42.78,56384,443,LAPTOP-54PG1OGH.mshome.net,youtube-ui.l.google.com,https,15,"3,363 Bytes","4,604 Bytes",7.0 KB/Sec,11/7/2022 4:55:52 PM:855,11/7/2022 4:55:53 PM:319,00:00:00.464,,,,
420,UDP,192.168.137.84,192.168.137.1,49341,53,LAPTOP-54PG1OGH.mshome.net,DESKTOP-BROM922.mshome.net,domain,4,290 Bytes,479 Bytes,2.0 KB/Sec,11/7/2022 4:55:53 PM:957,11/7/2022 4:55:54 PM:095,00:00:00.138,,,,
421,UDP,192.168.137.84,142.250.194.234,56549,443,LAPTOP-54PG1OGH.mshome.net,signaler-pa.clients6.google.com,https,32,"11,644 Bytes","13,818 Bytes",1.6 KB/Sec,11/7/2022 4:55:54 PM:078,11/7/2022 4:56:01 PM:034,00:00:06.956,,,,
422,UDP,192.168.137.84,192.168.137.1,53291,53,LAPTOP-54PG1OGH.mshome.net,DESKTOP-BROM922.mshome.net,domain,2,97 Bytes,214 Bytes,,11/7/2022 4:55:59 PM:578,11/7/2022 4:55:59 PM:584,00:00:00.006,,,,
423,UDP,192.168.137.84,172.217.160.174,59348,443,LAPTOP-54PG1OGH.mshome.net,youtube-ui.l.google.com,https,18,"9,399 Bytes","11,181 Bytes",34.5 KB/Sec,11/7/2022 4:55:59 PM:597,11/7/2022 4:55:59 PM:869,00:00:00.272,,,,
424,UDP,192.168.137.84,192.168.137.1,50532,53,LAPTOP-54PG1OGH.mshome.net,DESKTOP-BROM922.mshome.net,domain,2,240 Bytes,360 Bytes,15.6 KB/Sec,11/7/2022 4:56:02 PM:743,11/7/2022 4:56:02 PM:748,00:00:00.005,,,,
425,UDP,192.168.137.84,142.251.10.100,63816,443,LAPTOP-54PG1OGH.mshome.net,history.l.google.com,https,18,"5,109 Bytes","6,891 Bytes",10.6 KB/Sec,11/7/2022 4:56:02 PM:803,11/7/2022 4:56:03 PM:267,00:00:00.463,,,,
426,UDP,192.168.137.84,142.250.183.195,64534,443,LAPTOP-54PG1OGH.mshome.net,ssl.gstatic.com,https,11,"4,964 Bytes","6,550 Bytes",28.2 KB/Sec,11/7/2022 4:56:11 PM:669,11/7/2022 4:56:11 PM:836,00:00:00.166,,,,
427,UDP,192.168.137.84,192.168.137.1,54187,53,LAPTOP-54PG1OGH.mshome.net,DESKTOP-BROM922.mshome.net,domain,2,176 Bytes,300 Bytes,5.4 KB/Sec,11/7/2022 4:56:15 PM:912,11/7/2022 4:56:15 PM:937,00:00:00.024,,,,
428,TCP,192.168.137.84,152.199.38.98,56386,443,LAPTOP-54PG1OGH.mshome.net,cs1900.wpc.zetacdn.net,https,214,"180,014 Bytes","189,263 Bytes",1.0 KB/Sec,11/7/2022 4:56:15 PM:987,11/7/2022 4:59:19 PM:087,00:03:03.099,,,,
429,TCP,192.168.137.84,152.199.38.98,56385,443,LAPTOP-54PG1OGH.mshome.net,cs1900.wpc.zetacdn.net,https,20,"9,065 Bytes","10,422 Bytes",47.3 KB/Sec,11/7/2022 4:56:15 PM:987,11/7/2022 4:56:16 PM:182,00:00:00.194,,,,
430,UDP,192.168.137.84,192.168.137.1,49199,53,LAPTOP-54PG1OGH.mshome.net,DESKTOP-BROM922.mshome.net,domain,2,112 Bytes,234 Bytes,3.4 KB/Sec,11/7/2022 4:56:16 PM:281,11/7/2022 4:56:16 PM:316,00:00:00.034,,,,
431,UDP,192.168.137.84,192.168.137.1,56472,53,LAPTOP-54PG1OGH.mshome.net,DESKTOP-BROM922.mshome.net,domain,2,103 Bytes,222 Bytes,3.1 KB/Sec,11/7/2022 4:56:16 PM:287,11/7/2022 4:56:16 PM:315,00:00:00.027,,,,
432,UDP,192.168.137.84,192.168.137.1,64789,53,LAPTOP-54PG1OGH.mshome.net,DESKTOP-BROM922.mshome.net,domain,2,294 Bytes,424 Bytes,,11/7/2022 4:56:16 PM:315,11/7/2022 4:56:16 PM:317,00:00:00.002,,,,
433,UDP,192.168.137.84,142.251.42.99,49728,443,LAPTOP-54PG1OGH.mshome.net,fonts.gstatic.com,https,179,"133,786 Bytes","140,076 Bytes",24.2 KB/Sec,11/7/2022 4:56:16 PM:315,11/7/2022 4:56:21 PM:706,00:00:05.390,,,,
434,UDP,192.168.137.84,172.217.166.74,58561,443,LAPTOP-54PG1OGH.mshome.net,content-autofill.googleapis.com,https,58,"16,538 Bytes","19,440 Bytes",1.8 KB/Sec,11/7/2022 4:56:16 PM:317,11/7/2022 4:56:25 PM:465,00:00:09.147,,,,
435,UDP,192.168.137.84,192.168.137.1,58778,53,LAPTOP-54PG1OGH.mshome.net,DESKTOP-BROM922.mshome.net,domain,2,129 Bytes,246 Bytes,1.0 KB/Sec,11/7/2022 4:56:16 PM:378,11/7/2022 4:56:16 PM:501,00:00:00.123,,,,
436,TCP,192.168.137.84,172.217.166.74,56388,443,LAPTOP-54PG1OGH.mshome.net,content-autofill.googleapis.com,https,16,"6,254 Bytes","7,463 Bytes",0.1 KB/Sec,11/7/2022 4:56:16 PM:388,11/7/2022 4:57:22 PM:648,00:01:06.260,,,,
437,TCP,192.168.137.84,104.26.12.220,56389,443,LAPTOP-54PG1OGH.mshome.net,cdn.mathjax.org,https,38,"5,191 Bytes","7,352 Bytes",0.0 KB/Sec,11/7/2022 4:56:16 PM:529,11/7/2022 5:02:56 PM:670,00:06:40.141,,,,
438,TCP,192.168.137.84,54.82.249.1,56387,443,LAPTOP-54PG1OGH.mshome.net,WACloudLB-1801077940.us-east-1.elb.amazonaws.com,https,27,"6,328 Bytes","7,989 Bytes",0.1 KB/Sec,11/7/2022 4:56:16 PM:563,11/7/2022 4:58:14 PM:741,00:01:58.178,,,,
439,UDP,192.168.137.84,192.168.137.1,56097,53,LAPTOP-54PG1OGH.mshome.net,DESKTOP-BROM922.mshome.net,domain,2,187 Bytes,318 Bytes,3.9 KB/Sec,11/7/2022 4:56:16 PM:568,11/7/2022 4:56:16 PM:622,00:00:00.053,,,,
440,UDP,192.168.137.84,192.168.137.1,52352,53,LAPTOP-54PG1OGH.mshome.net,DESKTOP-BROM922.mshome.net,domain,2,124 Bytes,250 Bytes,2.6 KB/Sec,11/7/2022 4:56:16 PM:570,11/7/2022 4:56:16 PM:622,00:00:00.051,,,,
