Index,Protocol,Local Address,Remote Address,Local Port,Remote Port,Local Host,Remote Host,Service Name,Packets,Data Size,Total Size,Data Speed,Capture Time,Last Packet Time,Duration
11225,UDP,10.15.3.45,239.255.255.250,58964,1900,,,ssdp,3,525 Bytes,812 Bytes,0.2 KB/Sec,11/8/2022 12:54:05 PM:743,11/8/2022 12:54:08 PM:687,00:02.9
11226,UDP,10.15.6.38,239.255.255.250,51126,1900,DESKTOP-2V9TO1H,,ssdp,1,174 Bytes,404 Bytes,,11/8/2022 12:54:06 PM:666,11/8/2022 12:54:06 PM:666,00:00.0
11227,UDP,10.15.0.41,239.255.255.250,1900,1900,,,ssdp,3,"1,101 Bytes","1,544 Bytes",6.9 KB/Sec,11/8/2022 12:54:08 PM:218,11/8/2022 12:54:08 PM:365,00:00.1
11228,UDP,10.15.12.114,239.255.255.250,42279,1900,,,ssdp,3,375 Bytes,612 Bytes,0.6 KB/Sec,11/8/2022 12:54:08 PM:460,11/8/2022 12:54:09 PM:035,00:00.6
11229,UDP,10.15.9.90,10.15.15.255,138,138,LAPTOP-34ITOA7S,,netbios-dgm,1,201 Bytes,458 Bytes,,11/8/2022 12:54:11 PM:059,11/8/2022 12:54:11 PM:059,00:00.0
11230,UDP,10.15.12.65,239.255.255.250,60495,1900,,,ssdp,4,700 Bytes,"1,015 Bytes",0.2 KB/Sec,11/8/2022 12:54:11 PM:969,11/8/2022 12:54:14 PM:961,00:03.0
11231,UDP,10.15.0.45,239.255.255.250,1900,1900,,,ssdp,4,"1,424 Bytes","1,893 Bytes",92.7 KB/Sec,11/8/2022 12:54:12 PM:111,11/8/2022 12:54:12 PM:113,00:00.0
11232,UDP,10.15.2.244,239.255.255.250,51867,1900,,,ssdp,3,522 Bytes,808 Bytes,0.2 KB/Sec,11/8/2022 12:54:12 PM:587,11/8/2022 12:54:15 PM:715,00:03.1
11233,UDP,10.15.2.244,239.255.255.250,51868,1900,,,ssdp,4,700 Bytes,"1,015 Bytes",0.2 KB/Sec,11/8/2022 12:54:12 PM:597,11/8/2022 12:54:15 PM:715,00:03.1
11234,UDP,10.15.5.136,239.255.255.250,49292,1900,,,ssdp,4,696 Bytes,"1,010 Bytes",0.2 KB/Sec,11/8/2022 12:54:12 PM:994,11/8/2022 12:54:16 PM:050,00:03.1
11235,UDP,10.15.13.153,224.0.0.251,5353,5353,,,,2,86 Bytes,213 Bytes,0.1 KB/Sec,11/8/2022 12:54:13 PM:758,11/8/2022 12:54:14 PM:747,00:01.0
