Index,Protocol,Local Address,Remote Address,Local Port,Remote Port,Local Host,Remote Host,Service Name,Packets,Data Size,Total Size,Data Speed,Capture Time,Last Packet Time,Duration
708,TCP,10.0.2.15,209.197.3.8,50668,80,,vip0x008.map2.ssl.hwcdn.net,http,"1,078","1,208,074 Bytes","1,251,670 Bytes",3781.3 KB/Sec,10/25/2022 9:37:46 AM:552,10/25/2022 9:38:27 AM:130,00:40.6
709,UDP,10.0.2.15,192.168.0.1,49875,53,,,domain,3,199 Bytes,362 Bytes,,10/25/2022 9:37:47 AM:465,10/25/2022 9:37:48 AM:769,00:01.3
710,UDP,10.0.2.15,123.176.33.209,60491,443,,broadband.actcorp.in,https,231,"173,512 Bytes","181,258 Bytes",2172.4 KB/Sec,10/25/2022 9:37:48 AM:326,10/25/2022 9:38:00 AM:476,00:12.2
711,TCP,10.0.2.15,52.182.143.211,50671,443,,,https,24,"9,287 Bytes","10,804 Bytes",116.3 KB/Sec,10/25/2022 9:37:48 AM:590,10/25/2022 9:38:00 AM:810,00:12.2
712,TCP,10.0.2.15,52.182.143.211,50669,443,,,https,21,"6,984 Bytes","8,381 Bytes",9.7 KB/Sec,10/25/2022 9:37:48 AM:592,10/25/2022 9:39:31 AM:033,01:42.4
713,UDP,10.0.2.15,172.217.136.198,61925,443,,bom07s47-in-f6.1e100.net,https,40,"18,502 Bytes","20,900 Bytes",231.6 KB/Sec,10/25/2022 9:37:48 AM:774,10/25/2022 9:38:00 AM:496,00:11.7
714,TCP,10.0.2.15,40.126.17.134,50672,443,,,https,24,"11,836 Bytes","13,067 Bytes",148.2 KB/Sec,10/25/2022 9:37:49 AM:054,10/25/2022 9:38:01 AM:548,00:12.5
715,TCP,10.0.2.15,123.176.33.209,50673,443,,broadband.actcorp.in,https,14,"5,549 Bytes","6,666 Bytes",338.7 KB/Sec,10/25/2022 9:37:49 AM:224,10/25/2022 9:37:50 AM:310,00:01.1
716,TCP,10.0.2.15,123.176.33.209,50674,443,,broadband.actcorp.in,https,14,"5,549 Bytes","6,666 Bytes",338.7 KB/Sec,10/25/2022 9:37:49 AM:225,10/25/2022 9:37:50 AM:309,00:01.1
717,TCP,10.0.2.15,123.176.33.209,50676,443,,broadband.actcorp.in,https,14,"5,549 Bytes","6,666 Bytes",115.3 KB/Sec,10/25/2022 9:37:49 AM:865,10/25/2022 9:38:00 AM:795,00:10.9
718,TCP,10.0.2.15,172.217.136.198,50677,443,,bom07s47-in-f6.1e100.net,https,14,"5,759 Bytes","6,876 Bytes",119.7 KB/Sec,10/25/2022 9:37:49 AM:866,10/25/2022 9:38:00 AM:808,00:10.9
719,TCP,10.0.2.15,104.120.86.116,50675,80,,a104-120-86-116.deploy.static.akamaitechnologies.com,http,8,551 Bytes,"1,124 Bytes",0.6 KB/Sec,10/25/2022 9:37:50 AM:021,10/25/2022 9:40:34 AM:874,02:44.9
720,UDP,10.0.2.15,192.168.0.1,60843,53,,,domain,8,304 Bytes,586 Bytes,9.6 KB/Sec,10/25/2022 9:37:52 AM:731,10/25/2022 9:38:00 AM:464,00:07.7
721,UDP,10.0.2.15,192.168.0.1,56894,53,,,domain,7,400 Bytes,655 Bytes,26.0 KB/Sec,10/25/2022 9:37:53 AM:351,10/25/2022 9:37:59 AM:116,00:05.8
722,UDP,10.0.2.15,142.250.182.46,60798,443,,maa05s19-in-f14.1e100.net,https,19,"15,504 Bytes","17,314 Bytes",946.3 KB/Sec,10/25/2022 9:37:58 AM:060,10/25/2022 9:38:01 AM:011,00:03.0
723,UDP,10.0.2.15,142.250.76.33,58215,443,,maa03s36-in-f1.1e100.net,https,46,"29,473 Bytes","32,039 Bytes",1798.9 KB/Sec,10/25/2022 9:37:58 AM:069,10/25/2022 9:38:01 AM:003,00:02.9
724,TCP,10.0.2.15,142.250.182.46,50678,443,,maa05s19-in-f14.1e100.net,https,8,"1,556 Bytes","2,626 Bytes",24.5 KB/Sec,10/25/2022 9:38:00 AM:499,10/25/2022 9:38:09 AM:880,00:09.4
725,TCP,10.0.2.15,142.250.182.46,50679,443,,maa05s19-in-f14.1e100.net,https,8,"1,243 Bytes","1,926 Bytes",19.6 KB/Sec,10/25/2022 9:38:01 AM:000,10/25/2022 9:38:09 AM:881,00:08.9
726,UDP,10.0.2.15,192.168.0.1,53056,53,,,domain,2,239 Bytes,377 Bytes,,10/25/2022 9:38:05 AM:809,10/25/2022 9:38:05 AM:862,00:00.1
727,TCP,10.0.2.15,13.69.109.130,50680,443,,,https,16,"6,969 Bytes","8,166 Bytes",453.7 KB/Sec,10/25/2022 9:38:06 AM:179,10/25/2022 9:38:09 AM:994,00:03.8
728,TCP,10.0.2.15,13.69.109.130,50681,443,,,https,16,"7,020 Bytes","8,217 Bytes",457.0 KB/Sec,10/25/2022 9:38:06 AM:281,10/25/2022 9:38:09 AM:993,00:03.7
729,UDP,10.0.2.15,192.168.0.1,52438,53,,,domain,2,203 Bytes,323 Bytes,,10/25/2022 9:38:10 AM:091,10/25/2022 9:38:10 AM:126,00:00.0
730,TCP,10.0.2.15,20.205.248.73,50682,443,,,https,37,"8,074 Bytes","9,797 Bytes",12.3 KB/Sec,10/25/2022 9:38:10 AM:357,10/25/2022 9:40:11 AM:416,02:01.1
731,UDP,10.0.2.15,142.250.195.226,52654,443,,maa03s43-in-f2.1e100.net,https,19,"6,940 Bytes","8,750 Bytes",,10/25/2022 9:38:18 AM:189,10/25/2022 9:38:18 AM:459,00:00.3
732,UDP,10.0.2.15,172.217.166.97,57287,443,,maa05s09-in-f1.1e100.net,https,15,"5,964 Bytes","7,662 Bytes",,10/25/2022 9:38:18 AM:264,10/25/2022 9:38:18 AM:497,00:00.2
733,UDP,10.0.2.15,192.168.0.1,60473,53,,,domain,2,217 Bytes,354 Bytes,,10/25/2022 9:38:20 AM:189,10/25/2022 9:38:20 AM:198,00:00.0
734,TCP,10.0.2.15,104.120.154.29,50683,443,,a104-120-154-29.deploy.static.akamaitechnologies.com,https,20,"7,197 Bytes","8,257 Bytes",14.5 KB/Sec,10/25/2022 9:38:20 AM:243,10/25/2022 9:39:38 AM:985,01:18.7
735,TCP,10.0.2.15,13.107.4.50,50684,80,,,http,877,"1,051,450 Bytes","1,086,992 Bytes",13164.2 KB/Sec,10/25/2022 9:38:22 AM:749,10/25/2022 9:38:31 AM:142,00:08.4
736,UDP,10.0.2.15,192.168.0.1,56557,53,,,domain,2,214 Bytes,350 Bytes,,10/25/2022 9:38:40 AM:884,10/25/2022 9:38:40 AM:950,00:00.1
737,TCP,10.0.2.15,104.120.154.29,50685,443,,a104-120-154-29.deploy.static.akamaitechnologies.com,https,20,"7,781 Bytes","8,840 Bytes",13.5 KB/Sec,10/25/2022 9:38:40 AM:986,10/25/2022 9:40:35 AM:108,01:54.1
738,UDP,10.0.2.15,192.168.0.1,58814,53,,,domain,2,280 Bytes,410 Bytes,,10/25/2022 9:38:41 AM:141,10/25/2022 9:38:41 AM:163,00:00.0
739,TCP,10.0.2.15,117.18.232.240,50686,80,,,http,8,"1,449 Bytes","2,123 Bytes",2.5 KB/Sec,10/25/2022 9:38:41 AM:205,10/25/2022 9:40:35 AM:133,01:53.9
740,TCP,10.0.2.15,8.241.130.254,50688,80,,,http,833,"1,001,849 Bytes","1,035,628 Bytes",3481.7 KB/Sec,10/25/2022 9:38:42 AM:490,10/25/2022 9:39:21 AM:245,00:38.8
741,TCP,10.0.2.15,8.241.150.126,50687,80,,,http,"1,442","1,757,408 Bytes","1,815,547 Bytes",6107.5 KB/Sec,10/25/2022 9:38:42 AM:498,10/25/2022 9:39:21 AM:245,00:38.7
742,UDP,10.0.2.15,192.168.0.1,59459,53,,,domain,2,217 Bytes,354 Bytes,,10/25/2022 9:38:55 AM:079,10/25/2022 9:38:55 AM:085,00:00.0
743,TCP,10.0.2.15,104.120.154.29,50691,443,,a104-120-154-29.deploy.static.akamaitechnologies.com,https,21,"7,197 Bytes","8,297 Bytes",20.4 KB/Sec,10/25/2022 9:38:55 AM:141,10/25/2022 9:40:16 AM:048,01:20.9
744,TCP,10.0.2.15,13.107.4.50,50692,80,,,http,"1,398","1,637,173 Bytes","1,693,555 Bytes",5383.2 KB/Sec,10/25/2022 9:38:58 AM:685,10/25/2022 9:40:06 AM:310,01:07.6
745,UDP,10.0.2.15,192.168.0.1,62154,53,,,domain,2,175 Bytes,295 Bytes,,10/25/2022 9:39:03 AM:100,10/25/2022 9:39:03 AM:503,00:00.4
746,TCP,10.0.2.15,13.107.21.239,50693,443,,,https,15,"7,039 Bytes","8,273 Bytes",429.6 KB/Sec,10/25/2022 9:39:04 AM:052,10/25/2022 9:39:05 AM:172,00:01.1
747,TCP,10.0.2.15,13.107.21.239,50694,443,,,https,30,"8,739 Bytes","10,573 Bytes",181.6 KB/Sec,10/25/2022 9:39:04 AM:082,10/25/2022 9:39:10 AM:027,00:05.9
748,TCP,10.0.2.15,13.107.4.50,50695,80,,,http,"1,343","1,538,474 Bytes","1,592,668 Bytes",6420.6 KB/Sec,10/25/2022 9:39:04 AM:434,10/25/2022 9:39:54 AM:312,00:49.9
749,UDP,10.0.2.15,239.255.255.250,50559,1900,,,ssdp,8,"1,400 Bytes","1,827 Bytes",85.4 KB/Sec,10/25/2022 9:39:08 AM:874,10/25/2022 9:39:11 AM:897,00:03.0
750,TCP,10.0.2.15,40.126.17.134,50696,443,,,https,40,"25,218 Bytes","27,089 Bytes",1539.2 KB/Sec,10/25/2022 9:39:09 AM:076,10/25/2022 9:39:10 AM:175,00:01.1
751,UDP,10.0.2.15,192.168.0.1,53881,53,,,domain,2,164 Bytes,290 Bytes,,10/25/2022 9:39:09 AM:085,10/25/2022 9:39:09 AM:415,00:00.3
752,TCP,10.0.2.15,13.107.21.239,50698,443,,,https,33,"13,953 Bytes","15,830 Bytes",145.0 KB/Sec,10/25/2022 9:39:10 AM:861,10/25/2022 9:39:21 AM:895,00:11.0
753,UDP,10.0.2.15,192.168.0.1,52411,53,,,domain,2,235 Bytes,373 Bytes,,10/25/2022 9:39:11 AM:068,10/25/2022 9:39:11 AM:076,00:00.0
754,TCP,10.0.2.15,20.189.173.4,50699,443,,,https,28,"11,679 Bytes","13,356 Bytes",121.3 KB/Sec,10/25/2022 9:39:11 AM:462,10/25/2022 9:39:21 AM:901,00:10.4
755,TCP,10.0.2.15,20.189.173.4,50700,443,,,https,16,"6,982 Bytes","8,179 Bytes",72.5 KB/Sec,10/25/2022 9:39:11 AM:682,10/25/2022 9:39:21 AM:898,00:10.2
756,UDP,10.0.2.15,192.168.0.1,54322,53,,,domain,2,203 Bytes,317 Bytes,,10/25/2022 9:39:11 AM:700,10/25/2022 9:39:11 AM:725,00:00.0
757,TCP,10.0.2.15,204.79.197.200,50701,443,,a-0001.a-msedge.net,https,29,"11,062 Bytes","12,779 Bytes",114.9 KB/Sec,10/25/2022 9:39:11 AM:808,10/25/2022 9:39:21 AM:901,00:10.1
758,UDP,10.0.2.15,142.250.67.78,62913,443,,maa05s13-in-f14.1e100.net,https,5,"6,250 Bytes","7,668 Bytes",381.5 KB/Sec,10/25/2022 9:39:16 AM:387,10/25/2022 9:39:21 AM:239,00:04.9
759,UDP,10.0.2.15,74.125.169.102,64257,443,,bom05s19-in-f6.1e100.net,https,372,"306,477 Bytes","318,171 Bytes",1474.4 KB/Sec,10/25/2022 9:39:18 AM:533,10/25/2022 9:40:26 AM:271,01:07.7
760,UDP,10.0.2.15,192.168.0.1,60107,53,,,domain,6,510 Bytes,735 Bytes,15.6 KB/Sec,10/25/2022 9:39:19 AM:640,10/25/2022 9:39:22 AM:534,00:02.9
761,UDP,10.0.2.15,192.168.0.1,61592,53,,,domain,4,442 Bytes,629 Bytes,27.0 KB/Sec,10/25/2022 9:39:21 AM:065,10/25/2022 9:39:22 AM:555,00:01.5
762,TCP,10.0.2.15,52.139.176.199,50702,443,,,https,14,"9,087 Bytes","9,865 Bytes",286.3 KB/Sec,10/25/2022 9:39:22 AM:817,10/25/2022 9:39:29 AM:517,00:06.7
763,TCP,10.0.2.15,20.189.173.4,50703,443,,,https,25,"11,897 Bytes","14,397 Bytes",149.0 KB/Sec,10/25/2022 9:39:25 AM:359,10/25/2022 9:39:54 AM:794,00:29.4
764,TCP,10.0.2.15,104.46.162.226,50704,443,,,https,26,"8,726 Bytes","10,035 Bytes",77.5 KB/Sec,10/25/2022 9:39:27 AM:108,10/25/2022 9:40:21 AM:907,00:54.8
765,UDP,10.0.2.15,192.168.0.1,57384,53,,,domain,8,"1,360 Bytes","1,658 Bytes",42.8 KB/Sec,10/25/2022 9:39:28 AM:235,10/25/2022 9:39:38 AM:896,00:10.7
766,UDP,10.0.2.15,192.168.0.1,51457,53,,,domain,6,540 Bytes,789 Bytes,35.2 KB/Sec,10/25/2022 9:39:32 AM:957,10/25/2022 9:39:39 AM:735,00:06.8
767,TCP,10.0.2.15,52.98.56.210,50689,443,,,https,5,667 Bytes,"1,420 Bytes",1.2 KB/Sec,10/25/2022 9:39:33 AM:940,10/25/2022 9:40:57 AM:502,01:23.6
768,TCP,10.0.2.15,13.107.21.200,50690,443,,,https,13,"7,151 Bytes","7,836 Bytes",14.9 KB/Sec,10/25/2022 9:39:33 AM:943,10/25/2022 9:40:53 AM:154,01:19.2
769,TCP,10.0.2.15,13.107.42.12,50705,443,,1drv.ms,https,3,195 Bytes,550 Bytes,,10/25/2022 9:39:39 AM:169,10/25/2022 9:39:42 AM:885,00:03.7
770,TCP,10.0.2.15,104.120.154.29,50706,443,,a104-120-154-29.deploy.static.akamaitechnologies.com,https,13,"6,133 Bytes","6,913 Bytes",193.2 KB/Sec,10/25/2022 9:39:43 AM:485,10/25/2022 9:39:58 AM:312,00:14.8
771,TCP,10.0.2.15,41.63.105.0,50707,80,,https-41-63-105-0.hyd.llnw.net,http,40,"26,579 Bytes","28,553 Bytes",552.3 KB/Sec,10/25/2022 9:39:43 AM:600,10/25/2022 9:40:06 AM:311,00:22.7
772,TCP,10.0.2.15,13.107.42.12,50708,443,,1drv.ms,https,22,"11,878 Bytes","12,939 Bytes",184.1 KB/Sec,10/25/2022 9:39:45 AM:215,10/25/2022 9:40:22 AM:159,00:36.9
773,UDP,10.0.2.15,192.168.0.1,61265,53,,,domain,10,"1,085 Bytes","1,446 Bytes",,10/25/2022 9:40:01 AM:357,10/25/2022 9:40:19 AM:323,00:18.0
774,UDP,10.0.2.15,192.168.0.1,58508,53,,,domain,10,"1,570 Bytes","1,907 Bytes",,10/25/2022 9:40:04 AM:351,10/25/2022 9:40:19 AM:680,00:15.3
775,TCP,10.0.2.15,13.107.4.50,50709,80,,,http,3,434 Bytes,"1,028 Bytes",,10/25/2022 9:40:05 AM:480,10/25/2022 9:40:15 AM:270,00:09.8
776,UDP,10.0.2.15,192.168.0.1,52470,53,,,domain,10,855 Bytes,"1,212 Bytes",52.2 KB/Sec,10/25/2022 9:40:09 AM:518,10/25/2022 9:40:21 AM:200,00:11.7
777,UDP,10.0.2.15,192.168.0.1,56132,53,,,domain,8,868 Bytes,"1,173 Bytes",53.0 KB/Sec,10/25/2022 9:40:13 AM:146,10/25/2022 9:40:21 AM:134,00:08.0
778,UDP,10.0.2.15,192.168.0.1,59489,53,,,domain,7,971 Bytes,"1,224 Bytes",59.3 KB/Sec,10/25/2022 9:40:15 AM:958,10/25/2022 9:40:21 AM:260,00:05.3
779,TCP,10.0.2.15,20.189.173.4,50710,443,,,https,17,"6,982 Bytes","8,219 Bytes",54.5 KB/Sec,10/25/2022 9:40:19 AM:182,10/25/2022 9:40:32 AM:112,00:12.9
780,TCP,10.0.2.15,20.189.173.4,50711,443,,,https,23,"9,287 Bytes","10,764 Bytes",72.6 KB/Sec,10/25/2022 9:40:19 AM:187,10/25/2022 9:40:32 AM:112,00:12.9
781,TCP,10.0.2.15,13.107.4.50,50712,80,,,http,3,434 Bytes,"1,028 Bytes",,10/25/2022 9:40:19 AM:331,10/25/2022 9:40:19 AM:754,00:00.4
782,UDP,10.0.2.15,192.168.0.1,59014,53,,,domain,6,657 Bytes,905 Bytes,40.1 KB/Sec,10/25/2022 9:40:19 AM:384,10/25/2022 9:40:21 AM:783,00:02.4
783,TCP,10.0.2.15,41.63.105.128,50713,80,,https-41-63-105-128.hyd.llnw.net,http,"1,490","1,515,752 Bytes","1,575,713 Bytes",2711.0 KB/Sec,10/25/2022 9:40:21 AM:262,10/25/2022 9:41:17 AM:960,00:56.7
784,TCP,10.0.2.15,104.120.154.29,50714,443,,a104-120-154-29.deploy.static.akamaitechnologies.com,https,16,"7,167 Bytes","8,067 Bytes",225.8 KB/Sec,10/25/2022 9:40:21 AM:272,10/25/2022 9:40:24 AM:267,00:03.0
785,TCP,10.0.2.15,142.250.195.86,50716,443,,maa03s38-in-f22.1e100.net,https,14,"6,294 Bytes","7,411 Bytes",409.8 KB/Sec,10/25/2022 9:40:21 AM:895,10/25/2022 9:40:22 AM:991,00:01.1
786,TCP,10.0.2.15,142.250.195.86,50715,443,,maa03s38-in-f22.1e100.net,https,35,"13,533 Bytes","15,490 Bytes",121.2 KB/Sec,10/25/2022 9:40:21 AM:898,10/25/2022 9:40:31 AM:988,00:10.1
787,TCP,10.0.2.15,13.107.4.50,50717,80,,,http,"1,241","1,273,290 Bytes","1,323,412 Bytes",2277.4 KB/Sec,10/25/2022 9:40:22 AM:246,10/25/2022 9:41:18 AM:416,00:56.2
788,UDP,10.0.2.15,192.168.0.1,56172,53,,,domain,2,182 Bytes,329 Bytes,11.8 KB/Sec,10/25/2022 9:40:22 AM:324,10/25/2022 9:40:22 AM:580,00:00.3
789,TCP,10.0.2.15,20.60.195.196,50718,443,,,https,191,"10,313 Bytes","18,205 Bytes",29.3 KB/Sec,10/25/2022 9:40:23 AM:295,10/25/2022 9:40:52 AM:016,00:28.7
790,UDP,10.0.2.15,192.168.0.1,49230,53,,,domain,6,642 Bytes,890 Bytes,20.2 KB/Sec,10/25/2022 9:40:24 AM:327,10/25/2022 9:40:27 AM:376,00:03.0
791,UDP,10.0.2.15,192.168.0.1,54387,53,,,domain,4,438 Bytes,630 Bytes,28.5 KB/Sec,10/25/2022 9:40:24 AM:535,10/25/2022 9:40:26 AM:227,00:01.7
792,TCP,10.0.2.15,104.120.154.29,50719,443,,a104-120-154-29.deploy.static.akamaitechnologies.com,https,17,"7,864 Bytes","8,803 Bytes",98.5 KB/Sec,10/25/2022 9:40:27 AM:385,10/25/2022 9:40:34 AM:079,00:06.7
793,TCP,10.0.2.15,13.107.4.50,50720,80,,,http,"1,404","1,453,845 Bytes","1,510,467 Bytes",2933.4 KB/Sec,10/25/2022 9:40:27 AM:525,10/25/2022 9:41:17 AM:976,00:50.5
794,TCP,10.0.2.15,13.107.4.50,50721,80,,,http,"1,336","1,433,606 Bytes","1,487,520 Bytes",3090.5 KB/Sec,10/25/2022 9:40:30 AM:233,10/25/2022 9:41:19 AM:002,00:48.8
795,UDP,10.0.2.15,192.168.0.1,52562,53,,,domain,2,214 Bytes,350 Bytes,,10/25/2022 9:40:34 AM:950,10/25/2022 9:40:35 AM:219,00:00.3
796,TCP,10.0.2.15,104.120.154.29,50722,443,,a104-120-154-29.deploy.static.akamaitechnologies.com,https,17,"7,749 Bytes","8,688 Bytes",244.1 KB/Sec,10/25/2022 9:40:35 AM:571,10/25/2022 9:40:37 AM:564,00:02.0
797,UDP,10.0.2.15,192.168.0.1,61293,53,,,domain,2,278 Bytes,408 Bytes,17.0 KB/Sec,10/25/2022 9:40:37 AM:699,10/25/2022 9:40:38 AM:008,00:00.3
798,TCP,10.0.2.15,8.241.161.254,50723,80,,,http,4,"1,408 Bytes","1,921 Bytes",91.7 KB/Sec,10/25/2022 9:40:38 AM:348,10/25/2022 9:40:38 AM:870,00:00.5
799,TCP,10.0.2.15,104.120.154.29,50724,443,,a104-120-154-29.deploy.static.akamaitechnologies.com,https,18,"7,749 Bytes","8,728 Bytes",97.0 KB/Sec,10/25/2022 9:40:41 AM:614,10/25/2022 9:40:47 AM:501,00:05.9
800,TCP,10.0.2.15,13.107.4.50,50725,80,,,http,7,679 Bytes,"1,425 Bytes",14.1 KB/Sec,10/25/2022 9:40:42 AM:469,10/25/2022 9:40:45 AM:601,00:03.1
801,TCP,10.0.2.15,104.46.162.226,50726,443,,,https,24,"7,607 Bytes","8,836 Bytes",119.8 KB/Sec,10/25/2022 9:40:43 AM:217,10/25/2022 9:40:48 AM:434,00:05.2
802,UDP,10.0.2.15,192.168.0.1,51563,53,,,domain,4,372 Bytes,561 Bytes,11.7 KB/Sec,10/25/2022 9:40:45 AM:555,10/25/2022 9:40:47 AM:685,00:02.1
803,TCP,10.0.2.15,52.152.108.96,50727,443,,,https,22,"3,379 Bytes","4,515 Bytes",53.2 KB/Sec,10/25/2022 9:40:48 AM:740,10/25/2022 9:40:53 AM:867,00:05.1
804,TCP,10.0.2.15,8.241.161.254,50728,80,,,http,4,"1,431 Bytes","1,944 Bytes",93.2 KB/Sec,10/25/2022 9:40:49 AM:286,10/25/2022 9:40:50 AM:810,00:01.5
805,UDP,10.0.2.15,192.168.0.1,54472,53,,,domain,4,346 Bytes,538 Bytes,21.1 KB/Sec,10/25/2022 9:40:50 AM:804,10/25/2022 9:40:51 AM:992,00:01.2
806,TCP,10.0.2.15,41.63.105.128,50729,80,,https-41-63-105-128.hyd.llnw.net,http,7,665 Bytes,"1,409 Bytes",14.1 KB/Sec,10/25/2022 9:40:53 AM:461,10/25/2022 9:40:56 AM:848,00:03.4
807,TCP,10.0.2.15,41.63.105.0,50730,80,,https-41-63-105-0.hyd.llnw.net,http,8,665 Bytes,"1,449 Bytes",14.1 KB/Sec,10/25/2022 9:40:53 AM:578,10/25/2022 9:40:56 AM:951,00:03.4
808,UDP,10.0.2.15,239.255.255.250,53869,1900,,,ssdp,8,"1,400 Bytes","1,827 Bytes",91.1 KB/Sec,10/25/2022 9:41:09 AM:113,10/25/2022 9:41:12 AM:316,00:03.2
